participantID,videoID,videoURL
P50,V154,https://www.tiktok.com/@matteosalviniufficiale/video/7376907250637507873
P50,V218,https://www.tiktok.com/@partitodemocratico/video/7366665239053552929
P50,V250,https://www.tiktok.com/@fratelliditalia/video/7369243487767711009
P50,V229,https://www.tiktok.com/@matteosalviniufficiale/video/7367652008200883489
P50,V162,https://www.tiktok.com/@europaverde/video/7377399524853091617
P50,V058,https://www.tiktok.com/@europaverde/video/7373251756647615777
P50,V048,https://www.tiktok.com/@matteosalviniufficiale/video/7372280862995451168
P50,V056,https://www.tiktok.com/@matteosalviniufficiale/video/7373005917505277216
P50,V064,https://www.tiktok.com/@matteosalviniufficiale/video/7373297459339988256
P50,V067,https://www.tiktok.com/@fratelliditalia/video/7373695665244835104
P50,V227,https://www.tiktok.com/@partitodemocratico/video/7367664878401719584
